ano,id_proposicao,id_votacao,orientacao,tipo_lideranca,partido_bloco,casa
NA,NA,1672576-120,Obstrução,P,PT,camara
NA,NA,1672576-120,Não,P,Patriota,camara
NA,NA,1672576-120,Não,P,PPS,camara
NA,NA,1672576-109,Sim,B,PslPpPsd...,camara
NA,NA,1672576-109,Não,B,Minoria,camara
NA,NA,1672576-109,Sim,P,NOVO,camara
NA,NA,1672576-109,Liberado,B,PdtSdPode...,camara
NA,NA,1672576-109,Obstrução,P,PT,camara
NA,NA,1672576-109,Sim,P,PPS,camara
NA,NA,1672576-109,Sim,P,Patriota,camara
NA,NA,1672576-109,Obstrução,P,PSOL,camara
NA,NA,1672576-109,Sim,B,GOV.,camara
NA,NA,1672576-109,Não,P,PRB,camara
NA,NA,1672576-109,Liberado,P,PSB,camara
NA,NA,1672576-101,Não,P,Patriota,camara
NA,NA,1672576-101,Não,P,NOVO,camara
NA,NA,1672576-101,Não,P,PRB,camara
NA,NA,1672576-101,Não,P,PPS,camara
NA,NA,1672576-101,Não,B,PslPpPsd...,camara
NA,NA,1672576-101,Liberado,P,PSB,camara
NA,NA,1672576-101,Liberado,B,Minoria,camara
NA,NA,1672576-101,Obstrução,P,PSOL,camara
NA,NA,1672576-101,Obstrução,P,PT,camara
NA,NA,1672576-101,Não,B,GOV.,camara
NA,NA,1672576-101,Não,B,PdtSdPode...,camara
NA,NA,1672576-97,Não,P,PRB,camara
NA,NA,1672576-97,Obstrução,P,PSOL,camara
NA,NA,1672576-97,Sim,B,Oposição,camara
NA,NA,1672576-97,Não,P,NOVO,camara
NA,NA,1672576-97,Obstrução,P,PT,camara
NA,NA,1672576-97,Liberado,P,PSB,camara
NA,NA,1672576-97,Não,B,PslPpPsd...,camara
NA,NA,1672576-97,Não,P,PPS,camara
NA,NA,1672576-97,Não,B,PdtSdPode...,camara
NA,NA,2149372-22,Sim,B,PtbProsPslPrp,camara
NA,NA,2149372-22,Sim,P,PSDB,camara
NA,NA,2149372-22,Sim,P,PHS,camara
NA,NA,2149372-22,Não,B,Oposição,camara
NA,NA,2149372-22,Obstrução,P,REDE,camara
NA,NA,2149372-22,Sim,P,PSB,camara
NA,NA,2149372-22,Não,B,Minoria,camara
NA,NA,2149372-22,Sim,P,PPS,camara
NA,NA,2149372-22,Sim,P,PMDB,camara
NA,NA,2149372-22,Obstrução,P,PDT,camara
NA,NA,2149372-22,Sim,B,Maioria,camara
NA,NA,2149372-22,Obstrução,P,PSOL,camara
NA,NA,2149372-22,Sim,B,PrPrbSd,camara
NA,NA,2149372-22,Sim,B,PpPodePscAvantePen,camara
NA,NA,2149372-22,Sim,P,PSD,camara
NA,NA,2149372-22,Obstrução,P,PCdoB,camara
NA,NA,2149372-22,Sim,P,DEM,camara
NA,NA,2149372-22,Não,P,PV,camara
NA,NA,2149372-22,Sim,B,GOV.,camara
NA,NA,2149372-22,Liberado,P,PT,camara
NA,NA,2194357-6,Sim,P,PRB,camara
NA,NA,2194357-6,Sim,P,PCdoB,camara
NA,NA,2194357-6,Obstrução,P,PSOL,camara
NA,NA,2194357-6,Sim,B,PdtPodePros...,camara
NA,NA,2194357-6,Sim,P,PPS,camara
NA,NA,2194357-6,Sim,P,Solidaried,camara
NA,NA,2194357-6,Obstrução,P,PT,camara
NA,NA,2194357-6,Sim,P,PSB,camara
NA,NA,2194357-6,Sim,B,PslPpPsd...,camara
NA,NA,2194357-6,Não,P,NOVO,camara
NA,NA,2194540-7,Não,P,NOVO,camara
NA,NA,2194540-7,Sim,B,PdtPodePros...,camara
NA,NA,2194540-7,Liberado,P,PT,camara
NA,NA,2194540-7,Liberado,B,Minoria,camara
NA,NA,2194540-7,Sim,P,PPS,camara
NA,NA,2194540-7,Sim,P,PRB,camara
NA,NA,2194540-7,Liberado,P,PSB,camara
NA,NA,2194540-7,Sim,P,PCdoB,camara
NA,NA,2194540-7,Não,P,PSOL,camara
NA,NA,2194540-7,Sim,P,Solidaried,camara
NA,NA,2194540-7,Liberado,B,PslPpPsd...,camara
NA,NA,946494-77,Sim,P,REDE,camara
NA,NA,946494-77,Sim,P,PPL,camara
NA,NA,946494-77,Sim,B,Maioria,camara
NA,NA,946494-77,Sim,P,Patriota,camara
NA,NA,946494-77,Sim,P,PT,camara
NA,NA,946494-77,Sim,B,Oposição,camara
NA,NA,946494-77,Sim,P,PPS,camara
NA,NA,946494-77,Sim,P,PSB,camara
NA,NA,946494-77,Sim,P,Solidaried,camara
NA,NA,946494-77,Sim,B,PslPpPsd...,camara
NA,NA,946494-77,Sim,P,PHS,camara
NA,NA,946494-77,Sim,P,PRB,camara
NA,NA,946494-77,Sim,P,PCdoB,camara
NA,NA,946494-77,Liberado,P,NOVO,camara
NA,NA,946494-77,Sim,P,PSOL,camara
NA,NA,946494-77,Sim,B,Minoria,camara
NA,NA,946494-77,Sim,B,GOV.,camara
NA,NA,946494-77,Sim,B,PdtPodePros...,camara
NA,NA,946494-77,Sim,P,PRP,camara
NA,NA,946494-77,Sim,P,PSDB,camara
NA,NA,946494-75,Sim,B,PdtPodePros...,camara
NA,NA,946494-75,Sim,P,REDE,camara
NA,NA,946494-75,Sim,P,PSOL,camara
NA,NA,946494-75,Sim,P,PRP,camara
NA,NA,946494-75,Sim,P,PSB,camara
NA,NA,946494-75,Sim,P,NOVO,camara
NA,NA,946494-75,Sim,P,Patriota,camara
NA,NA,946494-75,Sim,B,GOV.,camara
NA,NA,946494-75,Sim,B,PslPpPsd...,camara
NA,NA,946494-75,Sim,P,PSDB,camara
NA,NA,946494-75,Sim,P,PHS,camara
NA,NA,946494-75,Sim,P,PRB,camara
NA,NA,946494-75,Sim,P,PPS,camara
NA,NA,946494-75,Sim,B,Minoria,camara
NA,NA,946494-75,Sim,B,Oposição,camara
NA,NA,946494-75,Sim,B,Maioria,camara
NA,NA,946494-75,Sim,P,PCdoB,camara
NA,NA,946494-75,Sim,P,Solidaried,camara
NA,NA,946494-75,Sim,P,PT,camara
NA,NA,946494-75,Sim,P,PPL,camara
NA,NA,946494-68,Não,P,PSDB,camara
NA,NA,946494-68,Não,P,PRP,camara
NA,NA,946494-68,Não,B,Maioria,camara
NA,NA,946494-68,Não,P,PHS,camara
NA,NA,946494-68,Não,P,PSB,camara
NA,NA,946494-68,Não,B,PslPpPsd...,camara
NA,NA,946494-68,Liberado,P,NOVO,camara
NA,NA,946494-68,Não,P,Patriota,camara
NA,NA,946494-68,Não,P,PSOL,camara
NA,NA,946494-68,Não,P,PCdoB,camara
NA,NA,946494-68,Não,P,PRB,camara
NA,NA,946494-68,Não,P,PT,camara
NA,NA,946494-68,Não,B,Minoria,camara
NA,NA,946494-68,Não,P,REDE,camara
NA,NA,946494-68,Não,B,Oposição,camara
NA,NA,946494-68,Não,P,PPS,camara
NA,NA,946494-68,Não,B,GOV.,camara
NA,NA,946494-68,Não,B,PdtPodePros...,camara
NA,NA,946494-68,Não,P,Solidaried,camara
NA,NA,946494-68,Não,P,PPL,camara
NA,NA,946494-67,Não,P,PCdoB,camara
NA,NA,946494-67,Não,B,Maioria,camara
NA,NA,946494-67,Não,B,Oposição,camara
NA,NA,946494-67,Não,P,Patriota,camara
NA,NA,946494-67,Não,P,REDE,camara
NA,NA,946494-67,Liberado,P,NOVO,camara
NA,NA,946494-67,Não,P,PPL,camara
NA,NA,946494-67,Não,P,PSDB,camara
NA,NA,946494-67,Não,P,PRP,camara
NA,NA,946494-67,Não,P,PHS,camara
NA,NA,946494-67,Não,P,PPS,camara
NA,NA,946494-67,Não,B,PdtPodePros...,camara
NA,NA,946494-67,Não,P,PRB,camara
NA,NA,946494-67,Não,B,PslPpPsd...,camara
NA,NA,946494-67,Não,P,PT,camara
NA,NA,946494-67,Não,P,PSOL,camara
NA,NA,946494-67,Não,B,Minoria,camara
NA,NA,946494-67,Não,P,Solidaried,camara
NA,NA,946494-67,Não,B,GOV.,camara
NA,NA,946494-67,Não,P,PSB,camara
NA,NA,946494-64,Sim,B,PdtPodePros...,camara
NA,NA,946494-64,Sim,P,PPL,camara
NA,NA,946494-64,Sim,B,Maioria,camara
NA,NA,946494-64,Sim,B,GOV.,camara
NA,NA,946494-64,Sim,P,PSOL,camara
NA,NA,946494-64,Sim,P,PSDB,camara
NA,NA,946494-64,Sim,P,PHS,camara
NA,NA,946494-64,Sim,P,PRP,camara
NA,NA,946494-64,Sim,P,REDE,camara
NA,NA,946494-64,Sim,P,PSB,camara
NA,NA,946494-64,Liberado,P,NOVO,camara
NA,NA,946494-64,Sim,P,Patriota,camara
NA,NA,946494-64,Sim,P,PPS,camara
NA,NA,946494-64,Sim,P,Solidaried,camara
NA,NA,946494-64,Sim,P,PT,camara
NA,NA,946494-64,Sim,B,Oposição,camara
NA,NA,946494-64,Sim,B,PslPpPsd...,camara
NA,NA,946494-64,Sim,P,PCdoB,camara
NA,NA,946494-64,Sim,B,Minoria,camara
NA,NA,946494-64,Sim,P,PRB,camara
NA,NA,2193540-135,Não,P,PSL,camara
NA,NA,2193540-135,Não,B,PpMdbPtb,camara
NA,NA,2193540-135,Não,P,CIDADANIA,camara
NA,NA,2193540-135,Não,P,DEM,camara
NA,NA,2193540-135,Não,P,PSB,camara
NA,NA,2193540-135,Não,P,Solidaried,camara
NA,NA,2193540-135,Obstrução,P,PT,camara
NA,NA,2193540-135,Sim,P,PCdoB,camara
NA,NA,2193540-135,Sim,P,PV,camara
NA,NA,2193540-135,Não,P,PR,camara
NA,NA,2193540-135,Liberado,B,Minoria,camara
NA,NA,2193540-135,Sim,P,PSC,camara
NA,NA,2193540-135,Sim,P,NOVO,camara
NA,NA,2193540-135,Não,P,Podemos,camara
NA,NA,2193540-135,Não,P,Patriota,camara
NA,NA,2193540-135,Sim,P,PSDB,camara
NA,NA,2193540-135,Obstrução,P,PSOL,camara
NA,NA,2193540-135,Não,P,PSD,camara
NA,NA,2193540-135,Não,B,Maioria,camara
NA,NA,2193540-135,Liberado,B,GOV.,camara
NA,NA,2193540-135,Não,P,PRB,camara
NA,NA,2193540-135,Não,B,PdtAvante,camara
NA,NA,2193540-77,Sim,P,REDE,camara
NA,NA,2193540-77,Liberado,B,Minoria,camara
NA,NA,2193540-77,Não,P,PRB,camara
NA,NA,2193540-77,Sim,P,PCdoB,camara
NA,NA,2193540-77,Sim,P,PPS,camara
NA,NA,2193540-77,Não,B,Maioria,camara
NA,NA,2193540-77,Não,P,PSDB,camara
NA,NA,2193540-77,Não,P,PT,camara
NA,NA,2193540-77,Sim,P,PSB,camara
NA,NA,2193540-77,Não,P,Solidaried,camara
NA,NA,2193540-77,Liberado,B,PdtPros...,camara
NA,NA,2193540-77,Não,P,PSL,camara
NA,NA,2193540-77,Não,B,PpPrPsd,camara
NA,NA,2193540-77,Liberado,P,Podemos,camara
NA,NA,2193540-77,Sim,P,NOVO,camara
NA,NA,2193540-77,Sim,P,PSOL,camara
NA,NA,2091285-14,Não,P,PR,camara
NA,NA,2091285-14,Não,P,REDE,camara
NA,NA,2091285-14,Liberado,B,Minoria,camara
NA,NA,2091285-14,Não,P,PCdoB,camara
NA,NA,2091285-14,Não,P,PSOL,camara
NA,NA,2091285-14,Liberado,P,PDT,camara
NA,NA,2091285-14,Sim,P,PMB,camara
NA,NA,2091285-14,Liberado,B,PtbSdPros...,camara
NA,NA,2091285-14,Não,P,PT,camara
NA,NA,2091285-14,Não,P,PEN,camara
NA,NA,2091285-14,Não,B,PmdbPsdbPp...,camara
NA,NA,2091285-14,Não,P,PSC,camara
NA,NA,2091285-14,Não,P,PPS,camara
NA,NA,2077691-20,Sim,P,DEM,camara
NA,NA,2077691-20,Obstrução,P,PDT,camara
NA,NA,2077691-20,Sim,P,PRB,camara
NA,NA,2077691-20,Sim,P,PSD,camara
NA,NA,2077691-20,Sim,P,PT,camara
NA,NA,2077691-20,Obstrução,P,REDE,camara
NA,NA,2077691-20,Sim,B,PtbProsPslPrp,camara
NA,NA,2077691-20,Sim,P,PSB,camara
NA,NA,2077691-20,Sim,P,PCdoB,camara
NA,NA,2077691-20,Sim,B,PpAvante,camara
NA,NA,2077691-20,Sim,P,Solidaried,camara
NA,NA,2077691-20,Sim,P,PPS,camara
NA,NA,2077691-20,Sim,P,PSDB,camara
NA,NA,2077691-20,Sim,P,PR,camara
NA,NA,2077691-20,Sim,P,PMDB,camara
NA,NA,2077691-20,Sim,P,PSC,camara
NA,NA,2077691-20,Obstrução,P,PSOL,camara
NA,NA,2077691-20,Obstrução,P,PHS,camara
NA,NA,2160639-11,Sim,B,PpAvante,camara
NA,NA,2160639-11,Sim,P,DEM,camara
NA,NA,2160639-11,Sim,P,PSD,camara
NA,NA,2160639-11,Sim,P,PDT,camara
NA,NA,2160639-11,Sim,P,Solidaried,camara
NA,NA,2160639-11,Sim,P,PSDB,camara
NA,NA,2160639-11,Liberado,B,Oposição,camara
NA,NA,2160639-11,Sim,P,PRB,camara
NA,NA,2160639-11,Sim,P,PPS,camara
NA,NA,2160639-11,Sim,P,PSC,camara
NA,NA,2160639-11,Sim,P,PSB,camara
NA,NA,2160639-11,Sim,P,Podemos,camara
NA,NA,2160639-11,Sim,B,PtbPros,camara
NA,NA,2160639-11,Obstrução,P,PSOL,camara
NA,NA,2160639-11,Sim,P,PCdoB,camara
NA,NA,2160639-11,Sim,B,GOV.,camara
NA,NA,2160639-11,Sim,P,PR,camara
NA,NA,2160639-11,Obstrução,P,PT,camara
NA,NA,2160639-11,Sim,P,PSL,camara
NA,NA,2160639-11,Liberado,B,Minoria,camara
NA,NA,2160639-11,Sim,P,Patriota,camara
NA,NA,2193564-57,Sim,P,PSDB,camara
NA,NA,2193564-57,Liberado,B,Minoria,camara
NA,NA,2193564-57,Sim,P,PDT,camara
NA,NA,2193564-57,Sim,P,DEM,camara
NA,NA,2193564-57,Sim,P,Patriota,camara
NA,NA,2193564-57,Obstrução,P,PT,camara
NA,NA,2193564-57,Sim,P,PV,camara
NA,NA,2193564-57,Sim,P,Solidaried,camara
NA,NA,2193564-57,Sim,P,Avante,camara
NA,NA,2193564-57,Liberado,P,PSB,camara
NA,NA,2193564-57,Sim,B,PpMdbPtb,camara
NA,NA,2193564-57,Sim,P,PSL,camara
NA,NA,2193564-57,Sim,P,PR,camara
NA,NA,2193564-57,Sim,P,Podemos,camara
NA,NA,2193564-57,Sim,P,PSD,camara
NA,NA,2193564-57,Obstrução,P,PSOL,camara
NA,NA,2193564-57,Sim,P,CIDADANIA,camara
NA,NA,2193564-57,Obstrução,P,PCdoB,camara
NA,NA,2193564-57,Sim,P,PRB,camara
NA,NA,2193564-54,Não,P,PR,camara
NA,NA,2193564-54,Não,P,PSC,camara
NA,NA,2193564-54,Não,P,Podemos,camara
NA,NA,2193564-54,Não,P,PSD,camara
NA,NA,2193564-54,Não,P,CIDADANIA,camara
NA,NA,2193564-54,Obstrução,P,PDT,camara
NA,NA,2193564-54,Não,B,PpMdbPtb,camara
NA,NA,2193564-54,Obstrução,P,PSB,camara
NA,NA,2193564-54,Obstrução,P,PCdoB,camara
NA,NA,2193564-54,Não,P,PRB,camara
NA,NA,2193564-54,Não,P,PSDB,camara
NA,NA,2193564-54,Obstrução,P,PSOL,camara
NA,NA,2193564-54,Não,P,PSL,camara
NA,NA,2193564-54,Não,P,Patriota,camara
NA,NA,2193564-54,Não,P,DEM,camara
NA,NA,2193564-54,Não,P,Avante,camara
NA,NA,2193564-54,Não,P,NOVO,camara
NA,NA,2193564-54,Não,P,Solidaried,camara
NA,NA,2193564-54,Não,B,GOV.,camara
NA,NA,2193564-54,Obstrução,P,PT,camara
NA,NA,2193564-54,Obstrução,B,Oposição,camara
NA,NA,2193564-43,Obstrução,P,PCdoB,camara
NA,NA,2193564-43,Não,P,Solidaried,camara
NA,NA,2193564-43,Obstrução,P,PDT,camara
NA,NA,2193564-43,Não,P,PSD,camara
NA,NA,2193564-43,Obstrução,B,Minoria,camara
NA,NA,2193564-43,Não,P,PRB,camara
NA,NA,2193564-43,Não,B,PpMdbPtb,camara
NA,NA,2193564-43,Obstrução,P,PSOL,camara
NA,NA,2193564-43,Obstrução,P,PT,camara
NA,NA,2193564-43,Não,P,CIDADANIA,camara
NA,NA,2193564-43,Não,P,PV,camara
NA,NA,2193564-43,Não,P,Avante,camara
NA,NA,2193564-43,Não,P,DEM,camara
NA,NA,2193564-43,Não,P,Patriota,camara
NA,NA,2193564-43,Não,P,PR,camara
NA,NA,2193564-43,Não,P,PSDB,camara
NA,NA,2193564-43,Obstrução,P,PSB,camara
NA,NA,2193564-43,Não,P,PSL,camara
NA,NA,2193564-43,Não,P,PMN,camara
NA,NA,2193564-40,Obstrução,B,Oposição,camara
NA,NA,2193564-40,Não,P,PSL,camara
NA,NA,2193564-40,Não,P,PR,camara
NA,NA,2193564-40,Não,P,Avante,camara
NA,NA,2193564-40,Obstrução,P,PSOL,camara
NA,NA,2193564-40,Não,P,NOVO,camara
NA,NA,2193564-40,Não,P,PSC,camara
NA,NA,2193564-40,Não,P,PROS,camara
NA,NA,2193564-40,Obstrução,P,PCdoB,camara
NA,NA,2193564-40,Não,P,PSDB,camara
NA,NA,2193564-40,Não,P,PRB,camara
NA,NA,2193564-40,Não,B,PpMdbPtb,camara
NA,NA,2193564-40,Não,P,Solidaried,camara
NA,NA,2193564-40,Obstrução,P,PSB,camara
NA,NA,2193564-40,Não,P,PSD,camara
NA,NA,2193564-40,Não,P,Podemos,camara
NA,NA,2193564-40,Não,P,CIDADANIA,camara
NA,NA,2193564-40,Liberado,P,DEM,camara
NA,NA,2193564-40,Obstrução,B,Minoria,camara
NA,NA,2193564-40,Obstrução,P,PDT,camara
NA,NA,2193564-40,Obstrução,P,PT,camara
NA,NA,2188301-65,Sim,B,GOV.,camara
NA,NA,2188301-65,Sim,P,CIDADANIA,camara
NA,NA,2188301-65,Sim,P,PSDB,camara
NA,NA,2188301-65,Sim,P,PSC,camara
NA,NA,2188301-65,Obstrução,P,PSB,camara
NA,NA,2188301-65,Obstrução,P,PSD,camara
NA,NA,2188301-65,Sim,P,Solidaried,camara
NA,NA,2188301-65,Sim,P,PRB,camara
NA,NA,2188301-65,Obstrução,P,Avante,camara
NA,NA,2188301-65,Obstrução,P,PT,camara
NA,NA,2188301-65,Sim,B,PpMdbPtb,camara
NA,NA,2188301-65,Obstrução,B,Oposição,camara
NA,NA,2188301-65,Obstrução,B,Minoria,camara
NA,NA,2188301-65,Sim,P,NOVO,camara
NA,NA,2188301-65,Sim,P,DEM,camara
NA,NA,2188301-65,Sim,P,Patriota,camara
NA,NA,2188301-65,Sim,P,PR,camara
NA,NA,2188301-65,Obstrução,P,PDT,camara
NA,NA,2188301-65,Sim,P,PSL,camara
NA,NA,2188301-65,Obstrução,P,PCdoB,camara
NA,NA,2188301-65,Obstrução,P,PSOL,camara
NA,NA,2188301-62,Obstrução,P,PT,camara
NA,NA,2188301-62,Obstrução,P,PSB,camara
NA,NA,2188301-62,Obstrução,P,PDT,camara
NA,NA,2188301-62,Obstrução,B,Oposição,camara
NA,NA,2188301-62,Sim,B,GOV.,camara
NA,NA,2188301-62,Sim,P,PSC,camara
NA,NA,2188301-62,Sim,P,PR,camara
NA,NA,2188301-62,Sim,P,Patriota,camara
NA,NA,2188301-62,Sim,P,PSL,camara
NA,NA,2188301-62,Obstrução,P,PSOL,camara
NA,NA,2188301-62,Obstrução,P,PCdoB,camara
NA,NA,2188301-62,Sim,P,DEM,camara
NA,NA,2188301-62,Sim,B,PpMdbPtb,camara
NA,NA,2188301-62,Sim,P,PRB,camara
NA,NA,2188301-62,Sim,P,PSDB,camara
NA,NA,2188301-62,Sim,P,NOVO,camara
NA,NA,2188301-62,Obstrução,B,Minoria,camara
NA,NA,2188301-62,Sim,P,Solidaried,camara
NA,NA,2188301-62,Sim,P,CIDADANIA,camara
NA,NA,2188301-62,Sim,P,PSD,camara
NA,NA,2188301-59,Sim,B,GOV.,camara
NA,NA,2188301-59,Obstrução,P,PCdoB,camara
NA,NA,2188301-59,Sim,P,Patriota,camara
NA,NA,2188301-59,Sim,P,PR,camara
NA,NA,2188301-59,Sim,P,PV,camara
NA,NA,2188301-59,Sim,P,DEM,camara
NA,NA,2188301-59,Obstrução,B,Oposição,camara
NA,NA,2188301-59,Sim,P,PSD,camara
NA,NA,2188301-59,Sim,P,PSDB,camara
NA,NA,2188301-59,Sim,P,NOVO,camara
NA,NA,2188301-59,Obstrução,P,PSB,camara
NA,NA,2188301-59,Obstrução,P,PSOL,camara
NA,NA,2188301-59,Sim,P,Avante,camara
NA,NA,2188301-59,Sim,P,Podemos,camara
NA,NA,2188301-59,Sim,P,CIDADANIA,camara
NA,NA,2188301-59,Sim,P,PSL,camara
NA,NA,2188301-59,Sim,B,PpMdbPtb,camara
NA,NA,2188301-59,Obstrução,P,PT,camara
NA,NA,2188301-59,Sim,P,PMN,camara
NA,NA,2188301-59,Sim,P,Solidaried,camara
NA,NA,2188301-59,Sim,P,PSC,camara
NA,NA,2188301-59,Obstrução,B,Minoria,camara
NA,NA,2188301-59,Obstrução,P,PDT,camara
NA,NA,2188301-59,Sim,P,PRB,camara
NA,NA,2188301-57,Não,P,CIDADANIA,camara
NA,NA,2188301-57,Obstrução,B,Minoria,camara
NA,NA,2188301-57,Obstrução,P,PCdoB,camara
NA,NA,2188301-57,Não,P,DEM,camara
NA,NA,2188301-57,Não,P,NOVO,camara
NA,NA,2188301-57,Não,P,Patriota,camara
NA,NA,2188301-57,Não,P,PR,camara
NA,NA,2188301-57,Não,P,PSC,camara
NA,NA,2188301-57,Obstrução,P,PT,camara
NA,NA,2188301-57,Não,P,Podemos,camara
NA,NA,2188301-57,Não,P,PSL,camara
NA,NA,2188301-57,Não,P,PV,camara
NA,NA,2188301-57,Obstrução,P,PSB,camara
NA,NA,2188301-57,Não,P,PRB,camara
NA,NA,2188301-57,Não,P,Solidaried,camara
NA,NA,2188301-57,Obstrução,B,Oposição,camara
NA,NA,2188301-57,Não,B,GOV.,camara
NA,NA,2188301-57,Obstrução,P,PDT,camara
NA,NA,2188301-57,Não,B,PpMdbPtb,camara
NA,NA,2188301-57,Não,P,PSDB,camara
NA,NA,2188301-57,Não,P,PSD,camara
NA,NA,2188301-57,Obstrução,P,PSOL,camara
NA,NA,2188301-50,Obstrução,B,Minoria,camara
NA,NA,2188301-50,Não,P,PRB,camara
NA,NA,2188301-50,Não,P,PSC,camara
NA,NA,2188301-50,Não,P,CIDADANIA,camara
NA,NA,2188301-50,Não,B,GOV.,camara
NA,NA,2188301-50,Obstrução,P,PCdoB,camara
NA,NA,2188301-50,Obstrução,P,Avante,camara
NA,NA,2188301-50,Obstrução,P,PSB,camara
NA,NA,2188301-50,Não,P,PSL,camara
NA,NA,2188301-50,Não,P,PR,camara
NA,NA,2188301-50,Não,P,PSD,camara
NA,NA,2188301-50,Não,P,DEM,camara
NA,NA,2188301-50,Obstrução,P,PT,camara
NA,NA,2188301-50,Não,P,PROS,camara
NA,NA,2188301-50,Não,B,PpMdbPtb,camara
NA,NA,2188301-50,Não,P,Solidaried,camara
NA,NA,2188301-50,Não,P,PSDB,camara
NA,NA,2188301-50,Não,P,Podemos,camara
NA,NA,2188301-50,Obstrução,P,PDT,camara
NA,NA,2188301-50,Não,P,NOVO,camara
NA,NA,2188301-50,Não,P,Patriota,camara
NA,NA,2188301-50,Obstrução,P,PSOL,camara
NA,NA,2188301-48,Sim,P,PROS,camara
NA,NA,2188301-48,Obstrução,P,PCdoB,camara
NA,NA,2188301-48,Sim,P,Avante,camara
NA,NA,2188301-48,Sim,P,Patriota,camara
NA,NA,2188301-48,Sim,P,PSD,camara
NA,NA,2188301-48,Obstrução,P,PSB,camara
NA,NA,2188301-48,Sim,P,PRB,camara
NA,NA,2188301-48,Sim,P,NOVO,camara
NA,NA,2188301-48,Obstrução,P,PT,camara
NA,NA,2188301-48,Sim,P,PSC,camara
NA,NA,2188301-48,Sim,P,PSL,camara
NA,NA,2188301-48,Obstrução,P,PSOL,camara
NA,NA,2188301-48,Sim,B,PpMdbPtb,camara
NA,NA,2188301-48,Sim,P,Solidaried,camara
NA,NA,2188301-48,Sim,P,PR,camara
NA,NA,2188301-48,Sim,P,Podemos,camara
NA,NA,2188301-48,Sim,P,DEM,camara
NA,NA,2188301-48,Sim,B,GOV.,camara
NA,NA,2188301-48,Sim,P,PSDB,camara
NA,NA,2188301-48,Sim,P,CIDADANIA,camara
NA,NA,2188301-48,Obstrução,P,PDT,camara
NA,NA,2188301-48,Obstrução,B,Minoria,camara
NA,NA,2188301-45,Sim,P,PSDB,camara
NA,NA,2188301-45,Sim,P,PSL,camara
NA,NA,2188301-45,Sim,P,NOVO,camara
NA,NA,2188301-45,Obstrução,P,PSB,camara
NA,NA,2188301-45,Sim,P,Patriota,camara
NA,NA,2188301-45,Obstrução,B,Oposição,camara
NA,NA,2188301-45,Obstrução,P,PDT,camara
NA,NA,2188301-45,Obstrução,P,PCdoB,camara
NA,NA,2188301-45,Sim,P,Avante,camara
NA,NA,2188301-45,Sim,P,PRB,camara
NA,NA,2188301-45,Sim,B,PpMdbPtb,camara
NA,NA,2188301-45,Sim,P,PROS,camara
NA,NA,2188301-45,Obstrução,P,PT,camara
NA,NA,2188301-45,Obstrução,P,PSOL,camara
NA,NA,2188301-45,Sim,B,GOV.,camara
NA,NA,2188301-45,Sim,P,DEM,camara
NA,NA,2188301-45,Sim,P,Solidaried,camara
NA,NA,2188301-45,Sim,P,Podemos,camara
NA,NA,2188301-45,Obstrução,B,Minoria,camara
NA,NA,2188301-45,Sim,P,PR,camara
NA,NA,2188301-45,Sim,P,PSC,camara
NA,NA,2188301-45,Sim,P,CIDADANIA,camara
NA,NA,2188301-41,Não,P,PSD,camara
NA,NA,2188301-41,Não,P,PSL,camara
NA,NA,2188301-41,Não,P,Podemos,camara
NA,NA,2188301-41,Não,P,PR,camara
NA,NA,2188301-41,Não,P,DEM,camara
NA,NA,2188301-41,Obstrução,P,PDT,camara
NA,NA,2188301-41,Não,P,NOVO,camara
NA,NA,2188301-41,Não,P,Solidaried,camara
NA,NA,2188301-41,Não,B,PpMdbPtb,camara
NA,NA,2188301-41,Não,P,PV,camara
NA,NA,2188301-41,Obstrução,P,PT,camara
NA,NA,2188301-41,Não,P,Avante,camara
NA,NA,2188301-41,Não,P,PRB,camara
NA,NA,2188301-41,Obstrução,P,PSOL,camara
NA,NA,2188301-41,Não,P,PSC,camara
NA,NA,2188301-41,Sim,B,Oposição,camara
NA,NA,2188301-41,Obstrução,P,PCdoB,camara
NA,NA,2188301-38,Obstrução,P,PSB,camara
NA,NA,2188301-38,Não,P,Solidaried,camara
NA,NA,2188301-38,Obstrução,B,Minoria,camara
NA,NA,2188301-38,Obstrução,P,PT,camara
NA,NA,2188301-38,Não,P,PRB,camara
NA,NA,2188301-38,Não,B,GOV.,camara
NA,NA,2188301-38,Não,P,PSDB,camara
NA,NA,2188301-38,Não,P,PSC,camara
NA,NA,2188301-38,Não,P,PSD,camara
NA,NA,2188301-38,Não,P,Patriota,camara
NA,NA,2188301-38,Obstrução,P,PDT,camara
NA,NA,2188301-38,Obstrução,P,PCdoB,camara
NA,NA,2188301-38,Não,P,Podemos,camara
NA,NA,2188301-38,Não,P,PR,camara
NA,NA,2188301-38,Obstrução,P,Avante,camara
NA,NA,2188301-38,Não,P,PROS,camara
NA,NA,2188301-38,Obstrução,B,Oposição,camara
NA,NA,2188301-38,Não,P,NOVO,camara
NA,NA,2188301-38,Não,P,PSL,camara
NA,NA,2188301-38,Não,P,CIDADANIA,camara
NA,NA,2188301-38,Obstrução,P,PSOL,camara
NA,NA,2188301-38,Não,P,DEM,camara
NA,NA,2188301-38,Não,B,PpMdbPtb,camara
NA,NA,2203106-13,Sim,P,PDT,camara
NA,NA,2203106-13,Sim,P,Solidaried,camara
