indicador_votacao_secreta,descricao_votacao,descricao_resultado,codigo_sessao,sigla_casa_sessao,nome_casa_sessao,codigo_sessao_legislativa,sigla_tipo_sessao,numero_sessao,data_sessao,hora_inicio_sessao,codigo_tramitacao,numero_autuacao,data_tramitacao,numero_ordem_tramitacao,texto_tramitacao,indicador_recebimento,data_recebimento,origem_tramitacao_local_codigo_local,origem_tramitacao_local_tipo_local,origem_tramitacao_local_sigla_casa_local,origem_tramitacao_local_nome_casa_local,origem_tramitacao_local_sigla_local,origem_tramitacao_local_nome_local,destino_tramitacao_local_codigo_local,destino_tramitacao_local_tipo_local,destino_tramitacao_local_sigla_casa_local,destino_tramitacao_local_nome_casa_local,destino_tramitacao_local_sigla_local,destino_tramitacao_local_nome_local,situacao_codigo_situacao,situacao_sigla_situacao,situacao_descricao_situacao,descricao_voto,codigo_parlamentar,nome_parlamentar,nome_completo_parlamentar,sexo_parlamentar,forma_tratamento,url_foto_parlamentar,url_pagina_parlamentar,email_parlamentar,sigla_partido_parlamentar,uf_parlamentar,codigo_materia,sigla_casa_identificacao_materia,nome_casa_identificacao_materia,sigla_subtipo_materia,descricao_subtipo_materia,numero_materia,ano_materia,indicador_tramitando
Não,"Votação nominal, em turno suplementar, do Substitutivo e das emendas ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,3713,Fátima Bezerra,Maria de Fátima Bezerra,Feminino,Senadora ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3713.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/3713,fatima.bezerra@senadora.leg.br,PT,RN,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em turno suplementar, do Substitutivo e das emendas ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,5540,Fernando Bezerra Coelho,Fernando Bezerra de Souza Coelho,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5540.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5540,fernandobezerracoelho@senador.leg.br,PSB,PE,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em turno suplementar, do Substitutivo e das emendas ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,P-NRV,4558,Gladson Cameli,Gladson de Lima Cameli,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4558.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/4558,gladson.cameli@senador.leg.br,PP,AC,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em turno suplementar, do Substitutivo e das emendas ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,5533,Lasier Martins,Lasier Costa Martins,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5533,lasier.martins@senador.leg.br,PDT,RS,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em turno suplementar, do Substitutivo e das emendas ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,5525,Omar Aziz,Omar José Abdel Aziz,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5525,omar.aziz@senador.leg.br,PSD,AM,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em turno suplementar, do Substitutivo e das emendas ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,P-NRV,5523,Otto Alencar,Otto Roberto Mendonça de Alencar,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523,otto.alencar@senador.leg.br,PSD,BA,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em turno suplementar, do Substitutivo e das emendas ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,374,Paulo Rocha,Paulo Roberto Galvão da Rocha,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/374,paulo.rocha@senador.leg.br,PT,PA,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em turno suplementar, do Substitutivo e das emendas ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,5236,Reguffe,José Antônio Machado Reguffe,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5236.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5236,reguffe@senador.leg.br,S/Partido,DF,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em turno suplementar, do Substitutivo e das emendas ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,677,Roberto Rocha,Roberto Coelho Rocha,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/677,robertorocha@senador.leg.br,PSB,MA,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em turno suplementar, do Substitutivo e das emendas ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,5322,Romário,Romario de Souza Faria,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5322,romario@senador.leg.br,PSB,RJ,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em turno suplementar, do Substitutivo e das emendas ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,456,Ronaldo Caiado,Ronaldo Ramos Caiado,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador456.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/456,ronaldo.caiado@senador.leg.br,DEM,GO,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em turno suplementar, do Substitutivo e das emendas ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,LS ,2331,Rose de Freitas,Rosilda de Freitas,Feminino,Senadora ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2331.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/2331,rose.freitas@senadora.leg.br,MDB,ES,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em turno suplementar, do Substitutivo e das emendas ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,5527,Simone Tebet,Simone Nassar Tebet,Feminino,Senadora ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5527.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5527,simone.tebet@senadora.leg.br,MDB,MS,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em turno suplementar, do Substitutivo e das emendas ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,P-NRV,5535,Telmário Mota,Telmário Mota de Oliveira,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5535,telmariomota@senador.leg.br,PDT,RR,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
