id_leggo,id_autor,nome,partido,uf,bancada,nome_eleitoral,node_size
40,5967,Senador Angelo Coronel,PSD,BA,governo,Senador Angelo Coronel (PSD/BA),96.15384615384616
40,5976,Senador Eduardo Girão,PODEMOS,CE,governo,Senador Eduardo Girão (PODEMOS/CE),96.15384615384615
40,677,Senador Roberto Rocha,PSDB,MA,governo,Senador Roberto Rocha (PSDB/MA),96.15384615384616
40,751,Senador Arolde de Oliveira,PSD,RJ,governo,Senador Arolde de Oliveira (PSD/RJ),96.15384615384615
40,945,Senador Alvaro Dias,PODEMOS,PR,governo,Senador Alvaro Dias (PODEMOS/PR),96.15384615384616
40,5982,Senador Alessandro Vieira,CIDADANIA,SE,governo,Senador Alessandro Vieira (CIDADANIA/SE),96.15384615384616
42,124411,Mauro Pereira,MDB,RS,governo,Mauro Pereira (MDB/RS),50
42,132504,Enio Verri,PT,,oposição,Enio Verri (PT/NA),166.66666666666666
42,133374,Ademir Camilo,MDB,MG,governo,Ademir Camilo (MDB/MG),92.85714285714285
42,141398,Carlos Zarattini,PT,SP,oposição,Carlos Zarattini (PT/SP),92.85714285714285
42,141422,Efraim Filho,DEM,,governo,Efraim Filho (DEM/NA),75
42,141529,Roberto Britto,PP,BA,governo,Roberto Britto (PP/BA),92.85714285714286
42,143632,Domingos Neto,PSD,CE,governo,Domingos Neto (PSD/CE),92.85714285714286
42,150418,Márcio Marinho,PRB,BA,governo,Márcio Marinho (PRB/BA),92.85714285714285
42,160426,Rogério Rosso,PSD,DF,governo,Rogério Rosso (PSD/DF),92.85714285714285
42,160508,Afonso Florence,PT,BA,oposição,Afonso Florence (PT/BA),92.85714285714285
42,160649,Esperidião Amin,PP,SC,governo,Esperidião Amin (PP/SC),80
42,167722,Marcos Rogério,DEM,,governo,Marcos Rogério (DEM/NA),80
42,178802,Luiz Carlos Ramos,PR,RJ,governo,Luiz Carlos Ramos (PR/RJ),92.85714285714286
42,178829,Capitão Augusto,PL,SP,governo,Capitão Augusto (PL/SP),92.85714285714285
42,178877,Fábio Sousa,PSDB,GO,governo,Fábio Sousa (PSDB/GO),80
42,178922,Tadeu Alencar,PSB,PE,oposição,Tadeu Alencar (PSB/PE),75
42,178975,Baleia Rossi,MDB,SP,governo,Baleia Rossi (MDB/SP),75
42,204371,Felipe Rigoni,PSB,ES,oposição,Felipe Rigoni (PSB/ES),166.66666666666666
42,204388,Bibo Nunes,PSL,RS,governo,Bibo Nunes (PSL/RS),75
42,204429,João H. Campos,PSB,PE,oposição,João H. Campos (PSB/PE),75
42,69871,Bacelar,PODE,BA,governo,Bacelar (PODE/BA),92.85714285714285
42,73463,Osmar Serraglio,PP,PR,governo,Osmar Serraglio (PP/PR),50
42,73666,Jovair Arantes,PTB,GO,governo,Jovair Arantes (PTB/GO),92.85714285714285
42,74060,Daniel Almeida,PCdoB,BA,governo,Daniel Almeida (PCdoB/BA),92.85714285714286
42,74254,Leonardo Picciani,MDB,RJ,governo,Leonardo Picciani (MDB/RJ),92.85714285714285
42,93472,Cristiane Brasil,PTB,RJ,governo,Cristiane Brasil (PTB/RJ),130
42,178825,Leo De Brito,PT,,oposição,Leo De Brito (PT/NA),50
42,204534,Tabata Amaral,PDT,SP,oposição,Tabata Amaral (PDT/SP),166.66666666666666
42,178882,André Fufuca,PP,MA,governo,André Fufuca (PP/MA),92.85714285714285
42,204544,Alexandre Frota,PSL,SP,governo,Alexandre Frota (PSL/SP),75
42,178893,Delegado Edson Moreira,PR,MG,governo,Delegado Edson Moreira (PR/MG),80
43,143632,Domingos Neto,PSD,CE,governo,Domingos Neto (PSD/CE),100
43,146788,Marcelo Aro,PP,MG,governo,Marcelo Aro (PP/MG),100
43,160510,Luis Tibé,AVANTE,MG,governo,Luis Tibé (AVANTE/MG),100
43,160512,Aureo Ribeiro,SOLIDARIEDADE,RJ,governo,Aureo Ribeiro (SOLIDARIEDADE/RJ),90.9090909090909
43,166401,Nilson Leitão,PSDB,MT,governo,Nilson Leitão (PSDB/MT),100
43,178832,Leandre,PV,PR,governo,Leandre (PV/PR),90.90909090909092
43,178920,Ricardo Teobaldo,PODE,PE,governo,Ricardo Teobaldo (PODE/PE),100.00000000000001
43,73441,Celso Russomanno,PRB,SP,governo,Celso Russomanno (PRB/SP),100.00000000000001
43,73930,Wladimir Costa,SOLIDARIEDADE,PA,governo,Wladimir Costa (SOLIDARIEDADE/PA),100.00000000000001
43,74554,José Rocha,PL,BA,governo,José Rocha (PL/BA),100.00000000000001
43,88950,Rodrigo Garcia,DEM,,governo,Rodrigo Garcia (DEM/NA),100
43,178975,Baleia Rossi,MDB,SP,governo,Baleia Rossi (MDB/SP),100.00000000000001
45,74210,Sarney Filho,PV,MA,governo,Sarney Filho (PV/MA),50
45,160511,Alessandro Molon,PSB,RJ,oposição,Alessandro Molon (PSB/RJ),50
46,5012,Senador Randolfe Rodrigues,REDE,AP,oposição,Senador Randolfe Rodrigues (REDE/AP),92.3076923076923
46,5531,Senador Elmano Férrer,PODEMOS,PI,governo,Senador Elmano Férrer (PODEMOS/PI),92.3076923076923
46,5533,Senador Lasier Martins,PSD,RS,governo,Senador Lasier Martins (PSD/RS),92.3076923076923
46,5666,Senador Major Olimpio,PSL,SP,governo,Senador Major Olimpio (PSL/SP),92.3076923076923
46,5718,Senadora Eliziane Gama,CIDADANIA,MA,governo,Senadora Eliziane Gama (CIDADANIA/MA),92.3076923076923
46,5895,Líder do PSB Jorge Kajuru,PSB,GO,oposição,Líder do PSB Jorge Kajuru (PSB/GO),92.3076923076923
46,5905,Senador Rodrigo Cunha,PSDB,AL,governo,Senador Rodrigo Cunha (PSDB/AL),92.3076923076923
46,5953,Senador Fabiano Contarato,REDE,ES,oposição,Senador Fabiano Contarato (REDE/ES),92.3076923076923
46,5959,Senador Styvenson Valentim,PODEMOS,RN,governo,Senador Styvenson Valentim (PODEMOS/RN),92.3076923076923
46,5976,Senador Eduardo Girão,PODEMOS,CE,governo,Senador Eduardo Girão (PODEMOS/CE),92.3076923076923
46,5982,Senador Alessandro Vieira,CIDADANIA,SE,governo,Senador Alessandro Vieira (CIDADANIA/SE),92.3076923076923
46,945,Senador Alvaro Dias,PODEMOS,PR,governo,Senador Alvaro Dias (PODEMOS/PR),92.3076923076923
46,5988,Senadora Soraya Thronicke,PSL,MS,governo,Senadora Soraya Thronicke (PSL/MS),92.3076923076923
51,374,Senador Paulo Rocha,PT,PA,oposição,Senador Paulo Rocha (PT/PA),88.88888888888889
51,5008,Senador Humberto Costa,PT,PE,oposição,Senador Humberto Costa (PT/PE),88.88888888888889
51,5352,Senador Rogério Carvalho,PT,SE,oposição,Senador Rogério Carvalho (PT/SE),88.88888888888889
51,5385,Senador Irajá,PSD,TO,governo,Senador Irajá (PSD/TO),88.88888888888889
51,5531,Senador Elmano Férrer,PODEMOS,PI,governo,Senador Elmano Férrer (PODEMOS/PI),88.88888888888889
51,5627,Senador Jean Paul Prates,PT,RN,oposição,Senador Jean Paul Prates (PT/RN),88.88888888888889
51,581,Senador Jaques Wagner,PT,BA,oposição,Senador Jaques Wagner (PT/BA),88.88888888888889
51,825,Senador Paulo Paim,PT,RS,oposição,Senador Paulo Paim (PT/RS),88.88888888888889
51,5783,Senadora Zenaide Maia,PROS,RN,governo,Senadora Zenaide Maia (PROS/RN),88.88888888888889
53,1023,Senadora Maria do Carmo Alves,DEM,SE,governo,Senadora Maria do Carmo Alves (DEM/SE),96.29629629629628
53,1186,Senador Luis Carlos Heinze,PP,RS,governo,Senador Luis Carlos Heinze (PP/RS),96.875
53,1249,Senadora Kátia Abreu,PMDB,TO,governo,Senadora Kátia Abreu (PMDB/TO),96.875
53,22,Senador Esperidião Amin,PP,SC,governo,Senador Esperidião Amin (PP/SC),96.875
53,2331,Senadora Rose de Freitas,PMDB,ES,governo,Senadora Rose de Freitas (PMDB/ES),96.875
53,3,Senador Antonio Carlos Valadares,PSB,SE,oposição,Senador Antonio Carlos Valadares (PSB/SE),96.29629629629629
53,3361,Senador José Maranhão,MDB,PB,governo,Senador José Maranhão (MDB/PB),193.1712962962963
53,3394,Senador João Capiberibe,PSB,AP,oposição,Senador João Capiberibe (PSB/AP),96.29629629629628
53,3398,Senador Cristovam Buarque,PPS,DF,governo,Senador Cristovam Buarque (PPS/DF),96.29629629629628
53,3695,Senador Lindbergh Farias,PT,RJ,oposição,Senador Lindbergh Farias (PT/RJ),96.29629629629629
53,374,Senador Paulo Rocha,PT,PA,oposição,Senador Paulo Rocha (PT/PA),193.17129629629628
53,3741,Senador Paulo Bauer,PSDB,SC,governo,Senador Paulo Bauer (PSDB/SC),96.29629629629629
53,3823,Senador Benedito de Lira,PP,AL,governo,Senador Benedito de Lira (PP/AL),96.29629629629629
53,3830,Senador Davi Alcolumbre,DEM,AP,governo,Senador Davi Alcolumbre (DEM/AP),96.875
53,4531,Senador Jayme Campos,DEM,MT,governo,Senador Jayme Campos (DEM/MT),96.875
53,4575,Senadora Lídice da Mata,PSB,BA,oposição,Senadora Lídice da Mata (PSB/BA),96.29629629629628
53,4763,Senador Vicentinho Alves,PR,TO,governo,Senador Vicentinho Alves (PR/TO),96.29629629629628
53,4981,Senador Acir Gurgacz,PDT,RO,oposição,Senador Acir Gurgacz (PDT/RO),193.1712962962963
53,4990,Senador Jorge Viana,PT,AC,oposição,Senador Jorge Viana (PT/AC),96.29629629629628
53,4994,Senador Eduardo Braga,MDB,AM,governo,Senador Eduardo Braga (MDB/AM),96.875
53,5008,Senador Humberto Costa,PT,PE,oposição,Senador Humberto Costa (PT/PE),96.875
53,5012,Senador Randolfe Rodrigues,REDE,AP,oposição,Senador Randolfe Rodrigues (REDE/AP),193.1712962962963
53,5052,Senador Roberto Muniz,PP,BA,governo,Senador Roberto Muniz (PP/BA),96.29629629629628
53,5164,Senador Ataídes Oliveira,PSDB,TO,governo,Senador Ataídes Oliveira (PSDB/TO),96.29629629629629
53,5182,Senadora Regina Sousa,PT,PI,oposição,Senadora Regina Sousa (PT/PI),96.29629629629628
53,5236,Senador Reguffe,"",DF,governo,Senador Reguffe (/DF),96.875
53,5322,Senador Romário,PODEMOS,RJ,governo,Senador Romário (PODEMOS/RJ),96.29629629629629
53,5350,Senador Jorginho Mello,PL,SC,governo,Senador Jorginho Mello (PL/SC),96.875
53,5352,Senador Rogério Carvalho,PT,SE,oposição,Senador Rogério Carvalho (PT/SE),96.875
53,5525,Senador Omar Aziz,PSD,AM,governo,Senador Omar Aziz (PSD/AM),96.875
53,5527,Senadora Simone Tebet,PMDB,MS,governo,Senadora Simone Tebet (PMDB/MS),96.875
53,5529,Senador Antonio Anastasia,PSDB,MG,governo,Senador Antonio Anastasia (PSDB/MG),96.875
53,5531,Senador Elmano Férrer,PODEMOS,PI,governo,Senador Elmano Férrer (PODEMOS/PI),193.1712962962963
53,5533,Senador Lasier Martins,PSD,RS,governo,Senador Lasier Martins (PSD/RS),193.17129629629628
53,5627,Senador Jean Paul Prates,PT,RN,oposição,Senador Jean Paul Prates (PT/RN),96.875
53,5748,Senador Veneziano Vital do Rêgo,PSB,PB,oposição,Senador Veneziano Vital do Rêgo (PSB/PB),96.875
53,5783,Senadora Zenaide Maia,PROS,RN,governo,Senadora Zenaide Maia (PROS/RN),96.875
53,5967,Senador Angelo Coronel,PSD,BA,governo,Senador Angelo Coronel (PSD/BA),96.875
53,5973,Senador Cid Gomes,PDT,CE,oposição,Senador Cid Gomes (PDT/CE),96.875
53,5976,Senador Eduardo Girão,PODEMOS,CE,governo,Senador Eduardo Girão (PODEMOS/CE),96.875
53,5979,Senadora Leila Barros,PSB,DF,oposição,Senadora Leila Barros (PSB/DF),96.875
53,5982,Senador Alessandro Vieira,CIDADANIA,SE,governo,Senador Alessandro Vieira (CIDADANIA/SE),96.875
53,615,Senador José Pimentel,PT,CE,oposição,Senador José Pimentel (PT/CE),96.29629629629628
53,643,Senadora Lúcia Vânia,PSB,GO,oposição,Senadora Lúcia Vânia (PSB/GO),96.29629629629629
53,70,Senador Renan Calheiros,MDB,AL,governo,Senador Renan Calheiros (MDB/AL),96.875
53,72,Senador Roberto Requião,PMDB,PR,governo,Senador Roberto Requião (PMDB/PR),96.29629629629629
53,742,Senador Marcelo Castro,MDB,PI,governo,Senador Marcelo Castro (MDB/PI),96.875
53,825,Senador Paulo Paim,PT,RS,oposição,Senador Paulo Paim (PT/RS),193.1712962962963
53,87,Senador Garibaldi Alves Filho,PMDB,RN,governo,Senador Garibaldi Alves Filho (PMDB/RN),96.29629629629629
53,945,Senador Alvaro Dias,PODEMOS,PR,governo,Senador Alvaro Dias (PODEMOS/PR),96.29629629629629
53,5535,Senador Telmário Mota,PROS,RR,governo,Senador Telmário Mota (PROS/RR),96.29629629629629
53,5988,Senadora Soraya Thronicke,PSL,MS,governo,Senadora Soraya Thronicke (PSL/MS),96.875
54,132504,Enio Verri,PT,,oposição,Enio Verri (PT/NA),97.9591836734694
54,141335,Beto Faro,PT,PA,oposição,Beto Faro (PT/PA),97.95918367346938
54,141398,Carlos Zarattini,PT,SP,oposição,Carlos Zarattini (PT/SP),97.9591836734694
54,141470,José Guimarães,PT,CE,oposição,José Guimarães (PT/CE),97.9591836734694
54,141488,Paulo Teixeira,PT,SP,oposição,Paulo Teixeira (PT/SP),97.9591836734694
54,160508,Afonso Florence,PT,BA,oposição,Afonso Florence (PT/BA),97.9591836734694
54,160535,Marcon,PT,RS,oposição,Marcon (PT/RS),97.9591836734694
54,160538,Bohn Gass,PT,RS,oposição,Bohn Gass (PT/RS),97.9591836734694
54,160556,Padre João,PT,MG,oposição,Padre João (PT/MG),97.9591836734694
54,160569,Waldenor Pereira,PT,BA,oposição,Waldenor Pereira (PT/BA),97.9591836734694
54,160575,Erika Kokay,PT,DF,oposição,Erika Kokay (PT/DF),97.9591836734694
54,160592,Zeca Dirceu,PT,PR,oposição,Zeca Dirceu (PT/PR),186.84807256235825
54,160604,Pedro Uczai,PT,SC,oposição,Pedro Uczai (PT/SC),186.84807256235825
54,160610,Valmir Assunção,PT,BA,oposição,Valmir Assunção (PT/BA),97.9591836734694
54,171617,Paulão,PT,AL,oposição,Paulão (PT/AL),97.9591836734694
54,171619,Margarida Salomão,PT,MG,oposição,Margarida Salomão (PT/MG),186.84807256235825
54,178842,Jhc,PSB,AL,oposição,Jhc (PSB/AL),83.33333333333331
54,178857,Jorge Solla,PT,BA,oposição,Jorge Solla (PT/BA),97.9591836734694
54,178873,Helder Salomão,PT,ES,oposição,Helder Salomão (PT/ES),97.9591836734694
54,178889,Zé Carlos,PT,MA,oposição,Zé Carlos (PT/MA),97.9591836734694
54,178925,Rejane Dias,PT,PI,oposição,Rejane Dias (PT/PI),97.9591836734694
54,178970,João Daniel,PT,SE,oposição,João Daniel (PT/SE),97.9591836734694
54,178986,Nilto Tatto,PT,SP,oposição,Nilto Tatto (PT/SP),97.95918367346938
54,188097,Merlong Solano,PT,,oposição,Merlong Solano (PT/NA),97.9591836734694
54,198783,Emanuel Pinheiro Neto,PTB,MT,governo,Emanuel Pinheiro Neto (PTB/MT),83.33333333333331
54,204370,Célio Moura,PT,TO,oposição,Célio Moura (PT/TO),97.9591836734694
54,204371,Felipe Rigoni,PSB,ES,oposição,Felipe Rigoni (PSB/ES),233.33333333333331
54,204393,Frei Anastacio Ribeiro,PT,PB,oposição,Frei Anastacio Ribeiro (PT/PB),97.95918367346938
54,204426,Carlos Veras,PT,PE,oposição,Carlos Veras (PT/PE),97.9591836734694
54,204429,João H. Campos,PSB,PE,oposição,João H. Campos (PSB/PE),83.33333333333331
54,204433,Marcelo Calero,CIDADANIA,RJ,governo,Marcelo Calero (CIDADANIA/RJ),50
54,204453,Natália Bonavides,PT,RN,oposição,Natália Bonavides (PT/RN),186.84807256235828
54,204467,Professora Rosa Neide,PT,MT,oposição,Professora Rosa Neide (PT/MT),186.84807256235825
54,204480,Rogério Correia,PT,MG,oposição,Rogério Correia (PT/MG),97.9591836734694
54,204492,Paulo Guedes,PT,MG,oposição,Paulo Guedes (PT/MG),97.9591836734694
54,204495,Airton Faleiro,PT,PA,oposição,Airton Faleiro (PT/PA),97.95918367346938
54,204501,Alencar Santana Braga,PT,SP,oposição,Alencar Santana Braga (PT/SP),186.84807256235825
54,204503,Alexandre Padilha,PT,SP,oposição,Alexandre Padilha (PT/SP),97.9591836734694
54,204519,Tiago Mitraud,NOVO,MG,governo,Tiago Mitraud (NOVO/MG),133.33333333333331
54,204555,José Ricardo,PT,AM,oposição,José Ricardo (PT/AM),97.95918367346938
54,204559,Zé Neto,PT,BA,oposição,Zé Neto (PT/BA),97.9591836734694
54,69871,Bacelar,PODE,BA,governo,Bacelar (PODE/BA),50
54,73482,Henrique Fontana,PT,RS,oposição,Henrique Fontana (PT/RS),97.9591836734694
54,73604,Rui Falcão,PT,SP,oposição,Rui Falcão (PT/SP),97.9591836734694
54,73701,Benedita Da Silva,PT,RJ,oposição,Benedita Da Silva (PT/RJ),97.95918367346938
54,74156,Leonardo Monteiro,PT,MG,oposição,Leonardo Monteiro (PT/MG),97.9591836734694
54,74159,Odair Cunha,PT,MG,oposição,Odair Cunha (PT/MG),97.9591836734694
54,74160,Patrus Ananias,PT,MG,oposição,Patrus Ananias (PT/MG),186.84807256235828
54,74161,Reginaldo Lopes,PT,MG,oposição,Reginaldo Lopes (PT/MG),186.84807256235828
54,74283,Vicentinho,PT,SP,oposição,Vicentinho (PT/SP),97.9591836734694
54,74371,Rubens Otoni,PT,GO,oposição,Rubens Otoni (PT/GO),97.95918367346938
54,74376,Vander Loubet,PT,MS,oposição,Vander Loubet (PT/MS),97.9591836734694
54,74398,Maria Do Rosário,PT,RS,oposição,Maria Do Rosário (PT/RS),186.84807256235828
54,74400,Paulo Pimenta,PT,RS,oposição,Paulo Pimenta (PT/RS),97.95918367346938
54,74571,Nelson Pellegrino,PT,BA,oposição,Nelson Pellegrino (PT/BA),97.9591836734694
54,209189,Joseildo Ramos,PT,BA,oposição,Joseildo Ramos (PT/BA),97.9591836734694
54,204528,Adriana Ventura,NOVO,SP,governo,Adriana Ventura (NOVO/SP),83.33333333333331
54,204534,Tabata Amaral,PDT,SP,oposição,Tabata Amaral (PDT/SP),150
54,160639,Professora Dorinha Seabra Rezende,DEM,TO,governo,Professora Dorinha Seabra Rezende (DEM/TO),50
55,141484,Lúcio Vale,PR,,governo,Lúcio Vale (PR/NA),87.5
55,141488,Paulo Teixeira,PT,SP,oposição,Paulo Teixeira (PT/SP),87.5
55,141536,Rômulo Gouveia,"",PB,governo,Rômulo Gouveia (/PB),87.5
55,160665,Augusto Coutinho,SOLIDARIEDADE,PE,governo,Augusto Coutinho (SOLIDARIEDADE/PE),80
55,160666,Félix Mendonça Júnior,PDT,BA,oposição,Félix Mendonça Júnior (PDT/BA),87.5
55,178829,Capitão Augusto,PL,SP,governo,Capitão Augusto (PL/SP),87.5
55,178854,Elmar Nascimento,DEM,BA,governo,Elmar Nascimento (DEM/BA),80
55,178862,Tia Eron,PRB,BA,governo,Tia Eron (PRB/BA),66.66666666666666
55,178884,Hildo Rocha,MDB,MA,governo,Hildo Rocha (MDB/MA),80
55,178960,Remídio Monai,PR,RR,governo,Remídio Monai (PR/RR),87.5
55,73531,Ivan Valente,PSOL,SP,oposição,Ivan Valente (PSOL/SP),50
55,73701,Benedita Da Silva,PT,RJ,oposição,Benedita Da Silva (PT/RJ),66.66666666666666
55,74045,Maurício Rands,PT,PE,oposição,Maurício Rands (PT/PE),50
55,74262,Carlos Sampaio,PSDB,SP,governo,Carlos Sampaio (PSDB/SP),80
55,74371,Rubens Otoni,PT,GO,oposição,Rubens Otoni (PT/GO),87.5
55,178992,Vitor Lippi,PSDB,SP,governo,Vitor Lippi (PSDB/SP),87.5
55,204358,Beto Pereira,PSDB,MS,governo,Beto Pereira (PSDB/MS),80
55,178945,Rosangela Gomes,PRB,RJ,governo,Rosangela Gomes (PRB/RJ),66.66666666666666
55,74171,Chico Alencar,PSOL,RJ,oposição,Chico Alencar (PSOL/RJ),50
55,160518,Weliton Prado,PROS,MG,governo,Weliton Prado (PROS/MG),50
58,118594,Marcelo Squassoni,PRB,SP,governo,Marcelo Squassoni (PRB/SP),177.45098039215685
58,137070,Vicentinho Júnior,PL,TO,governo,Vicentinho Júnior (PL/TO),94.11764705882352
58,141450,Hugo Leal,PSD,RJ,governo,Hugo Leal (PSD/RJ),94.11764705882352
58,141531,Rodrigo De Castro,PSDB,MG,governo,Rodrigo De Castro (PSDB/MG),83.33333333333331
58,160536,Marco Tebaldi,PSDB,SC,governo,Marco Tebaldi (PSDB/SC),94.11764705882352
58,160575,Erika Kokay,PT,DF,oposição,Erika Kokay (PT/DF),1333.3333333333333
58,160602,Arnaldo Jordy,PPS,PA,governo,Arnaldo Jordy (PPS/PA),94.11764705882352
58,160607,Jose Stédile,PSB,RS,oposição,Jose Stédile (PSB/RS),94.11764705882352
58,178844,Pedro Vilela,PSDB,AL,governo,Pedro Vilela (PSDB/AL),83.33333333333331
58,178893,Delegado Edson Moreira,PR,MG,governo,Delegado Edson Moreira (PR/MG),94.11764705882352
58,178917,João Fernando Coutinho,PROS,PE,governo,João Fernando Coutinho (PROS/PE),94.11764705882352
58,178937,Altineu Côrtes,PL,RJ,governo,Altineu Côrtes (PL/RJ),94.11764705882352
58,178948,Beto Rosado,PP,RN,governo,Beto Rosado (PP/RN),94.11764705882352
58,178954,Lucio Mosquini,MDB,RO,governo,Lucio Mosquini (MDB/RO),94.11764705882352
58,178957,Abel Mesquita Jr.,DEM,RR,governo,Abel Mesquita Jr. (DEM/RR),94.11764705882352
58,178958,Carlos Andrade,PHS,RR,governo,Carlos Andrade (PHS/RR),94.11764705882352
58,178984,Miguel Haddad,PSDB,SP,governo,Miguel Haddad (PSDB/SP),94.11764705882352
58,73433,Arlindo Chinaglia,PT,SP,oposição,Arlindo Chinaglia (PT/SP),1333.3333333333333
58,73584,Antonio Carlos Mendes Thame,PV,SP,governo,Antonio Carlos Mendes Thame (PV/SP),83.33333333333331
58,73655,Augusto Carvalho,SOLIDARIEDADE,DF,governo,Augusto Carvalho (SOLIDARIEDADE/DF),83.33333333333331
58,74235,Marcus Vicente,PP,ES,governo,Marcus Vicente (PP/ES),94.11764705882352
58,74445,João Castelo,PSDB,,governo,João Castelo (PSDB/NA),94.11764705882352
58,178868,Odorico Monteiro,PSB,CE,oposição,Odorico Monteiro (PSB/CE),83.33333333333331
58,178990,Samuel Moreira,PSDB,SP,governo,Samuel Moreira (PSDB/SP),94.11764705882352
58,178986,Nilto Tatto,PT,SP,oposição,Nilto Tatto (PT/SP),933.3333333333333
60,141488,Paulo Teixeira,PT,SP,oposição,Paulo Teixeira (PT/SP),85.7142857142857
60,141513,Bilac Pinto,DEM,MG,governo,Bilac Pinto (DEM/MG),85.71428571428571
60,177282,Subtenente Gonzaga,PDT,MG,oposição,Subtenente Gonzaga (PDT/MG),152.38095238095235
60,178939,Clarissa Garotinho,PROS,RJ,governo,Clarissa Garotinho (PROS/RJ),85.71428571428571
60,204461,Paulo Ganime,NOVO,RJ,governo,Paulo Ganime (NOVO/RJ),50
60,204464,Talíria Petrone,PSOL,RJ,oposição,Talíria Petrone (PSOL/RJ),85.7142857142857
60,204551,Bosco Saraiva,SOLIDARIEDADE,AM,governo,Bosco Saraiva (SOLIDARIEDADE/AM),80
60,204555,José Ricardo,PT,AM,oposição,José Ricardo (PT/AM),80
60,204556,Marcelo Ramos,PL,AM,governo,Marcelo Ramos (PL/AM),80
60,204557,Sidney Leite,PSD,AM,governo,Sidney Leite (PSD/AM),80
60,73486,Pompeo De Mattos,PDT,RS,oposição,Pompeo De Mattos (PDT/RS),66.66666666666666
60,76874,Marcelo Freixo,PSOL,RJ,oposição,Marcelo Freixo (PSOL/RJ),550
60,98057,Lafayette De Andrada,PRB,MG,governo,Lafayette De Andrada (PRB/MG),85.71428571428571
60,204501,Alencar Santana Braga,PT,SP,oposição,Alencar Santana Braga (PT/SP),85.71428571428571
60,204541,Eduardo Bismarck,PDT,CE,oposição,Eduardo Bismarck (PDT/CE),66.66666666666666
60,204516,Alexis Fonteyne,NOVO,SP,governo,Alexis Fonteyne (NOVO/SP),50
60,204572,Capitão Alberto Neto,PRB,AM,governo,Capitão Alberto Neto (PRB/AM),80
60,204407,Fernanda Melchionna,PSOL,RS,oposição,Fernanda Melchionna (PSOL/RS),550
61,143632,Domingos Neto,PSD,CE,governo,Domingos Neto (PSD/CE),75
61,160541,Arthur Lira,PP,AL,governo,Arthur Lira (PP/AL),75
61,178879,Lucas Vergilio,SOLIDARIEDADE,GO,governo,Lucas Vergilio (SOLIDARIEDADE/GO),75
61,178975,Baleia Rossi,MDB,SP,governo,Baleia Rossi (MDB/SP),75
